TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -161.95   96.67  104.65  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
  138.34   48.28 -137.04   0.0003500
TEXTURE AT STRAIN =    0.5500
   1.566   2.048   0.297  <-- length of phase ellipsoid axes
 -130.74    0.86 -171.90  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
